7/7/2019,ROBBERY,STRONG-ARM ,34.0595,-118.3762
5/26/2019,ROBBERY,STRONG-ARM ,34.1883,-118.6274
7/9/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAMMER,34.2756,-118.377
5/3/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.0253,-118.2763
7/7/2019,ROBBERY,HAND GUN,33.9892,-118.2844
8/30/2019,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,34.0549,-118.2778
7/20/2019,ROBBERY,HAND GUN,34.0467,-118.252
6/21/2019,ROBBERY,HAND GUN,33.7907,-118.2934
5/12/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SEMI-AUTOMATIC PISTOL,34.2299,-118.403
8/18/2019,ROBBERY,HAND GUN,33.9969,-118.3002
4/30/2019,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,SEMI-AUTOMATIC PISTOL,33.9325,-118.239
5/16/2019,ROBBERY,STRONG-ARM ,34.0534,-118.2745
5/23/2019,ROBBERY,STRONG-ARM ,34.0557,-118.3405
8/20/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",CLUB/BAT,34.0628,-118.2822
6/9/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.021,-118.3479
4/5/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0028,-118.3089
5/31/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.2012,-118.4745
6/15/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9247,-118.2739
6/19/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAMMER,34.0366,-118.3547
7/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34,-118.2389
5/5/2019,ROBBERY,STRONG-ARM ,33.9524,-118.2446
8/6/2019,ROBBERY,STRONG-ARM ,33.9757,-118.3309
7/27/2019,ROBBERY,STRONG-ARM ,34.0836,-118.3486
5/15/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9551,-118.2827
7/29/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9679,-118.2695
5/10/2019,ROBBERY,SEMI-AUTOMATIC PISTOL,33.8419,-118.304
4/14/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9529,-118.2575
4/14/2019,ROBBERY,HAND GUN,34.1157,-118.2018
5/11/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.2483,-118.2688
4/27/2019,ROBBERY,STRONG-ARM ,34.1976,-118.4312
6/20/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1157,-118.3486
7/26/2019,KIDNAPPING,STRONG-ARM ,34.0561,-118.5512
6/23/2019,ROBBERY,STRONG-ARM ,34.0544,-118.2466
6/29/2019,ROBBERY,STRONG-ARM ,34.0926,-118.3266
8/6/2019,ROBBERY,STRONG-ARM ,34.0548,-118.3837
5/27/2019,CRIMINAL HOMICIDE,RIFLE,33.7938,-118.2937
4/19/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAMMER,33.943,-118.4035
8/22/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SEMI-AUTOMATIC PISTOL,33.7854,-118.245
8/23/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0158,-118.2816
5/11/2019,ROBBERY,STRONG-ARM ,34.0075,-118.2775
9/1/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9654,-118.2739
8/17/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,34.0449,-118.2458
4/24/2019,ROBBERY,STRONG-ARM ,33.9599,-118.3788
7/15/2019,ROBBERY,STRONG-ARM ,34.0073,-118.2959
5/10/2019,ROBBERY,STRONG-ARM ,34.0496,-118.3229
8/20/2019,ROBBERY,STRONG-ARM ,34.0652,-118.2878
7/3/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0606,-118.2365
4/16/2019,ROBBERY,STRONG-ARM ,34.0458,-118.4513
8/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SEMI-AUTOMATIC PISTOL,34.2873,-118.5021
9/8/2019,ROBBERY,HAND GUN,33.9314,-118.2671
8/9/2019,ROBBERY,HAND GUN,34.1675,-118.6345
6/23/2019,ROBBERY,STRONG-ARM ,34.234,-118.5025
8/4/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0624,-118.3514
8/31/2019,ROBBERY,HAND GUN,34.2157,-118.5951
5/23/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0148,-118.3222
5/24/2019,ROBBERY,STRONG-ARM ,33.9601,-118.287
8/2/2019,ROBBERY,HAND GUN,34.0617,-118.2469
9/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",MACHETE,34.0562,-118.2696
7/18/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9792,-118.3046
8/14/2019,ROBBERY,HAND GUN,33.9329,-118.2826
9/15/2019,ROBBERY,HAND GUN,33.996,-118.3089
7/22/2019,ROBBERY,STRONG-ARM ,33.9502,-118.2608
5/6/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SEMI-AUTOMATIC PISTOL,33.991,-118.4403
7/5/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.0039,-118.2696
5/4/2019,ROBBERY,STRONG-ARM ,34.0737,-118.2144
4/10/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9727,-118.2827
6/10/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAMMER,34.2293,-118.4176
8/1/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1654,-118.522
7/10/2019,ROBBERY,STRONG-ARM ,34.058,-118.2715
5/24/2019,ROBBERY,STRONG-ARM ,33.9892,-118.2915
6/10/2019,ROBBERY,STRONG-ARM ,34.0219,-118.2977
7/11/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",CLUB/BAT,34.0146,-118.2565
8/14/2019,ROBBERY,STRONG-ARM ,33.9331,-118.2511
7/17/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",RIFLE,33.9371,-118.239
7/12/2019,ROBBERY,STRONG-ARM ,34.0495,-118.2494
6/15/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9602,-118.2586
7/11/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0527,-118.3133
7/17/2019,ROBBERY,STRONG-ARM ,33.9833,-118.2783
5/7/2019,ROBBERY,CLUB/BAT,34.0753,-118.2742
4/6/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.055,-118.2865
4/20/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.1946,-118.6304
6/28/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9392,-118.2826
4/21/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.0727,-118.2597
4/17/2019,ROBBERY,STRONG-ARM ,34.2065,-118.5918
4/21/2019,BURGLARY,STRONG-ARM ,34.1758,-118.3681
8/28/2019,ROBBERY,STRONG-ARM ,34.0981,-118.3109
5/28/2019,BURGLARY,STRONG-ARM ,34.0469,-118.3749
7/20/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1016,-118.3267
4/8/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34,-118.3236
6/23/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9201,-118.287
4/15/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SEMI-AUTOMATIC PISTOL,34.0463,-118.3424
6/26/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.2442,-118.4283
8/17/2019,ROBBERY,CLUB/BAT,33.947,-118.2594
5/26/2019,ROBBERY,STRONG-ARM ,34.055,-118.2904
8/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0764,-118.2892
5/21/2019,ROBBERY,HAND GUN,34.2572,-118.6017
6/20/2019,ROBBERY,STRONG-ARM ,34.0672,-118.2979
7/31/2019,ROBBERY,STRONG-ARM ,34.0625,-118.444
7/6/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",MACHETE,33.958,-118.2904
6/23/2019,ROBBERY,STRONG-ARM ,34.061,-118.2775
4/1/2019,ROBBERY,SEMI-AUTOMATIC PISTOL,34.2251,-118.5372
4/19/2019,ROBBERY,HAND GUN,33.9292,-118.2652
5/17/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1687,-118.399
9/15/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AXE,34.0571,-118.2084
7/13/2019,ROBBERY,STRONG-ARM ,34.0637,-118.287
6/9/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",CLUB/BAT,34.2175,-118.5913
5/3/2019,ROBBERY,STRONG-ARM ,34.0838,-118.3595
7/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.05,-118.3485
7/15/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.0928,-118.3109
7/29/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0403,-118.2421
4/2/2019,ROBBERY,STRONG-ARM ,34.072,-118.2025
8/18/2019,ROBBERY,RIFLE,34.0654,-118.3116
6/13/2019,ROBBERY,STRONG-ARM ,33.9348,-118.2463
4/14/2019,ROBBERY,STRONG-ARM ,34.2665,-118.4144
6/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.2582,-118.3027
6/14/2019,ROBBERY,STRONG-ARM ,34.0761,-118.3614
7/14/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9876,-118.4725
5/30/2019,ROBBERY,STRONG-ARM ,34.1686,-118.4389
6/15/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1008,-118.2668
6/21/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0524,-118.2765
7/21/2019,ROBBERY,STRONG-ARM ,34.0727,-118.284
4/30/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0578,-118.2916
5/9/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9911,-118.2542
7/16/2019,ROBBERY,STRONG-ARM ,34.0526,-118.301
4/14/2019,ROBBERY,STRONG-ARM ,33.9494,-118.2374
7/21/2019,BURGLARY,STRONG-ARM ,33.9327,-118.2351
9/9/2019,ROBBERY,STRONG-ARM ,34.2319,-118.4611
7/7/2019,KIDNAPPING,STRONG-ARM ,33.7749,-118.275
8/31/2019,ROBBERY,STRONG-ARM ,33.9786,-118.2761
8/25/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SEMI-AUTOMATIC PISTOL,34.0254,-118.2629
7/9/2019,ROBBERY,HAND GUN,33.9806,-118.3236
5/23/2019,ROBBERY,STRONG-ARM ,34.0491,-118.2558
7/5/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.7469,-118.2817
6/16/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,33.996,-118.2565
5/8/2019,ROBBERY,STRONG-ARM ,34.0176,-118.3458
8/2/2019,ROBBERY,HAND GUN,34.1146,-118.3607
5/11/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.0837,-118.3717
5/29/2019,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,34.0459,-118.271
5/17/2019,ROBBERY,STRONG-ARM ,34.2227,-118.5361
8/14/2019,ROBBERY,HAND GUN,34.0421,-118.2469
7/23/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.0109,-118.3138
6/8/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1667,-118.5908
5/18/2019,ROBBERY,STRONG-ARM ,34.0219,-118.3045
7/27/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.1649,-118.3746
4/5/2019,ROBBERY,STRONG-ARM ,33.9331,-118.2542
5/3/2019,ROBBERY,STRONG-ARM ,34.0635,-118.3091
7/31/2019,ROBBERY,STRONG-ARM ,33.9624,-118.2827
4/5/2019,ROBBERY,STRONG-ARM ,34.0038,-118.2783
5/13/2019,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,34.0291,-118.3066
6/17/2019,ROBBERY,SEMI-AUTOMATIC PISTOL,33.737,-118.2879
4/5/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0315,-118.2445
4/8/2019,ROBBERY,STRONG-ARM ,33.9579,-118.402
6/13/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0182,-118.3002
6/1/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SEMI-AUTOMATIC PISTOL,34.0258,-118.2435
8/14/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.2231,-118.4677
7/3/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0446,-118.245
5/26/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAMMER,34.0438,-118.456
5/6/2019,ROBBERY,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,34.0364,-118.3065
5/11/2019,ROBBERY,STRONG-ARM ,34.0037,-118.3214
8/10/2019,ROBBERY,STRONG-ARM ,34.1155,-118.1843
4/22/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.0601,-118.2761
7/17/2019,ROBBERY,STRONG-ARM ,34.2077,-118.3524
6/10/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9876,-118.4725
7/1/2019,ROBBERY,HAND GUN,33.9237,-118.2826
5/20/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0506,-118.2101
6/23/2019,ROBBERY,STRONG-ARM ,34.0453,-118.2443
5/14/2019,ROBBERY,STRONG-ARM ,33.9923,-118.287
5/8/2019,ROBBERY,STRONG-ARM ,33.9363,-118.2426
5/1/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.0952,-118.3005
4/22/2019,ROBBERY,STRONG-ARM ,34.0596,-118.2749
5/12/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.7442,-118.2879
5/15/2019,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,34.2085,-118.464
8/16/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.058,-118.3624
8/8/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.006,-118.3315
9/6/2019,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,33.964,-118.2739
7/27/2019,ROBBERY,STRONG-ARM ,34.1016,-118.331
7/26/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.1939,-118.5535
5/21/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9892,-118.2915
8/17/2019,ROBBERY,HAND GUN,34.0252,-118.2827
5/27/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",OTHER FIREARM,33.7369,-118.2814
5/16/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1159,-118.2038
8/31/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1034,-118.3333
7/5/2019,ROBBERY,STRONG-ARM ,34.0309,-118.3089
6/16/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0268,-118.2808
6/28/2019,ROBBERY,STRONG-ARM ,33.9327,-118.2351
7/1/2019,ROBBERY,STRONG-ARM ,34.0445,-118.2523
6/11/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",SEMI-AUTOMATIC PISTOL,34.0209,-118.2775
9/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9456,-118.2803
9/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0649,-118.2797
4/9/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.991,-118.3171
4/13/2019,ROBBERY,STRONG-ARM ,34.0409,-118.2574
8/5/2019,ROBBERY,STRONG-ARM ,33.9373,-118.2916
6/29/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",CLUB/BAT,33.9345,-118.3785
4/26/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.0735,-118.2856
4/16/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.0539,-118.2712
7/27/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0617,-118.2469
7/5/2019,CRIMINAL HOMICIDE,HAND GUN,33.9487,-118.309
8/7/2019,ROBBERY,STRONG-ARM ,34.0871,-118.3441
5/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1087,-118.4318
8/16/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.0199,-118.4125
4/3/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.2179,-118.4601
8/24/2019,BURGLARY FROM VEHICLE,STRONG-ARM ,34.2332,-118.4467
9/7/2019,ROBBERY,STRONG-ARM ,34.0266,-118.277
6/11/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,33.7753,-118.2456
5/27/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,34.2725,-118.3988
7/19/2019,ROBBERY,HAND GUN,34.0282,-118.3133
4/4/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.0276,-118.3351
6/15/2019,ROBBERY,STRONG-ARM ,34.0527,-118.3021
6/8/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9638,-118.2629
6/27/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9583,-118.2605
8/9/2019,ROBBERY,RIFLE,33.9367,-118.2871
7/9/2019,ROBBERY,STRONG-ARM ,33.9637,-118.2871
6/27/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",MACHETE,33.9371,-118.239
6/10/2019,ROBBERY,STRONG-ARM ,34.0577,-118.3078
5/9/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9911,-118.2542
7/5/2019,ROBBERY,HAND GUN,34.0708,-118.3563
5/30/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.7735,-118.2749
5/19/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",OTHER FIREARM,33.9718,-118.2739
4/1/2019,ROBBERY,STRONG-ARM ,34.046,-118.3453
8/6/2019,ROBBERY,STRONG-ARM ,33.9601,-118.287
4/16/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,33.9842,-118.2827
7/20/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0076,-118.2653
4/19/2019,ROBBERY,STRONG-ARM ,34.2428,-118.5579
8/10/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.0962,-118.3303
4/7/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0661,-118.2194
4/22/2019,ROBBERY,REVOLVER,34.006,-118.2411
7/3/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.1666,-118.3615
4/14/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0561,-118.302
9/8/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1072,-118.3779
7/23/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9247,-118.2622
6/18/2019,ROBBERY,HAND GUN,33.9447,-118.2695
7/23/2019,ROBBERY,STRONG-ARM ,33.9601,-118.2782
8/11/2019,ROBBERY,HAND GUN,33.9446,-118.2826
5/27/2019,ROBBERY,SEMI-AUTOMATIC PISTOL,34.0608,-118.2406
5/6/2019,ROBBERY,STRONG-ARM ,33.9711,-118.2629
6/6/2019,ROBBERY,HAND GUN,33.9601,-118.287
4/3/2019,ROBBERY,SEMI-AUTOMATIC PISTOL,33.9896,-118.2412
4/26/2019,ROBBERY,STRONG-ARM ,33.9818,-118.3221
7/22/2019,ROBBERY,STRONG-ARM ,33.9975,-118.2696
5/25/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9932,-118.4152
7/6/2019,ROBBERY,SHOTGUN,34.2282,-118.5623
5/25/2019,ROBBERY,STRONG-ARM ,34.1649,-118.3724
6/21/2019,KIDNAPPING,STRONG-ARM ,34.2518,-118.5864
7/27/2019,"RAPE, FORCIBLE",STRONG-ARM ,34.044,-118.2623
8/31/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0239,-118.2034
6/16/2019,ROBBERY,STRONG-ARM ,34.0761,-118.3584
6/6/2019,ROBBERY,STRONG-ARM ,34.0508,-118.4592
5/26/2019,ROBBERY,STRONG-ARM ,33.7388,-118.2879
7/28/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.1921,-118.5284
7/5/2019,ROBBERY,STRONG-ARM ,34.0278,-118.201
7/19/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,33.991,-118.3171
6/9/2019,"RAPE, FORCIBLE",STRONG-ARM ,33.9969,-118.2937
8/23/2019,ROBBERY,STRONG-ARM ,34.0438,-118.4055
7/11/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.0994,-118.3093
4/13/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.2265,-118.4565
6/1/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.9355,-118.4386
7/23/2019,ROBBERY,CLUB/BAT,33.9556,-118.2564
8/15/2019,ROBBERY,HAND GUN,33.9897,-118.3089
6/1/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HAND GUN,34.0376,-118.2166
5/31/2019,ROBBERY,STRONG-ARM ,34.0509,-118.2989
7/28/2019,ROBBERY,STRONG-ARM ,34.2427,-118.4702
5/24/2019,ROBBERY,STRONG-ARM ,34.0277,-118.2574
5/9/2019,ROBBERY,HAND GUN,33.942,-118.2739
4/9/2019,ROBBERY,HAND GUN,33.96,-118.3068
5/16/2019,ROBBERY,HAND GUN,33.9456,-118.2739
4/1/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",CLUB/BAT,33.7951,-118.2576
8/8/2019,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,33.7725,-118.2658
8/9/2019,ROBBERY,STRONG-ARM ,33.9746,-118.3256
7/10/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0407,-118.2468
4/26/2019,ROBBERY,HAND GUN,33.7894,-118.2936
7/11/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.1867,-118.4487
6/1/2019,ROBBERY,HAND GUN,33.9492,-118.2869
6/17/2019,ROBBERY,STRONG-ARM ,33.9363,-118.2426
5/27/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0493,-118.2418
6/6/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.977,-118.309
6/30/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,34.2058,-118.3921
7/20/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,33.7867,-118.2643
5/26/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",KNIFE WITH BLADE 6INCHES OR LESS,33.9303,-118.2487
5/12/2019,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,34.0529,-118.2776
8/4/2019,ROBBERY,KNIFE WITH BLADE 6INCHES OR LESS,34.0926,-118.3179
4/29/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.166,-118.5095
5/13/2019,ROBBERY,STRONG-ARM ,33.9303,-118.2473
7/28/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",STRONG-ARM ,34.0437,-118.2455
5/31/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",MACHETE,33.9368,-118.2463
8/8/2019,ROBBERY,STRONG-ARM ,34.0037,-118.2827
6/1/2019,ROBBERY,STRONG-ARM ,33.7361,-118.2879
4/9/2019,ROBBERY,HAND GUN,34.138,-118.4376
6/2/2019,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",REVOLVER,34.0467,-118.2687
